Simulation time: 100.0 s
Waiting for simulation script to connect on port: tcp://localhost:50000
Please start proper ns-3 simulation script using ./waf --run "..."
Start
Progress: 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100%
Done
Final step: 5053
Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   0  -64.0        23    0.578126781744076501    0.164398987305357291         10.75                36
   0  -63.0        23    0.615262963324217704    0.108465228909328082         23.20                84
   0  -81.0        23    0.124856573957642034    0.288675134594812866          5.07                11
   0  -80.0        23    0.151969280000000012    0.258198889747161098          7.00                14
   0  -78.0        23    0.212555384820637988    0.229415733870561772          8.56                18
   0  -74.0        23    0.269441793696191145    0.218217890235992362          7.84                20
   0  -69.0        23    0.522453943062236470    0.131306432859722544         19.14                57
   0  -62.0        23    0.582872037886737027    0.125000000000000000         18.32                63
                                                                              99.87               303    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   1  -64.0        23    0.143034332082175503    0.196116135138184045          9.51                25
   1  -81.0        23    0.019842327272727271    0.213200716355610442         10.50                21
   1  -77.0        23    0.026502542252241280    0.229415733870561772          8.67                18
   1  -72.0        23    0.036658643453112309    0.204124145231931509         11.21                23
   1  -71.0        23    0.048662418390021139    0.235702260395515839          8.08                17
   1  -69.0        23    0.118819809497535539    0.171498585142508847         13.53                33
   1  -66.0        23    0.141346580639071545    0.162221421130762544         16.27                37
   1  -65.0        23    0.126154907922492621    0.196116135138184045          9.90                25
   1  -62.0        23    0.143531361621496212    0.182574185835055358         12.25                29
                                                                              99.93               228    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   2  -82.0        23    0.002392177777777778    0.235702260395515839          8.50                17
   2  -81.0        23    0.009007786666666668    0.258198889747161098          7.00                14
   2  -80.0        23    0.008681955555555556    0.235702260395515839          8.50                17
   2  -79.0        23    0.012647314285714287    0.267261241912424397          6.50                13
   2  -76.0        23    0.015896094117647058    0.242535625036332969          8.00                16
   2  -75.0        23    0.051968000000000014    0.223606797749978964          9.50                19
   2  -70.0        23    0.161752439322663033    0.188982236504613599         11.57                27
   2  -69.0        23    0.259760796786968395    0.185695338177051861         11.85                28
   2  -62.0        23    0.443646018422089006    0.104828483672191830         28.55                90
                                                                              99.97               241    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   3  -64.0        23    0.534075988729258988    0.162221421130762544         10.93                37
   3  -82.0        23    0.010393600000000001    0.353553390593273786          3.00                 7
   3  -80.0        23    0.015933046153846154    0.277350098112614574          6.00                12
   3  -79.0        23    0.030269672727272726    0.301511344577763629          5.00                10
   3  -77.0        23    0.033779200000000002    0.288675134594812866          5.50                11
   3  -73.0        23    0.167668921080710021    0.267261241912424397          5.54                13
   3  -71.0        23    0.117390829022951101    0.316227766016837941          4.32                 9
   3  -69.0        23    0.300485663681279602    0.213200716355610442          8.80                21
   3  -68.0        23    0.481216153084348952    0.169030850945703304         12.51                34
   3  -67.0        23    0.355952606416453765    0.200000000000000011          9.22                24
   3  -66.0        23    0.490920465778352022    0.166666666666666657         12.21                35
   3  -62.0        23    0.610412895108045972    0.124034734589208454         16.70                64
                                                                              99.73               277    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   4  -63.0        23    0.280976536869255611    0.154303349962091912         14.41                41
   4  -81.0        23    0.015145055484979585    0.242535625036332969          7.68                16
